_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
630cce00bd468b1369f13244,,93.2,96,99.2,79.6,233;3;3;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1661783552000
630ccdc6bd468b1369f12fea,,85.2,96.92,88.8,67.51,213;2;1;0,time,30,-1,1,30,0,14.94,false,false,english,none,normal,false,false,false,,1661783494000
63076aaa5caa2272ab53d6ca,,90.8,95.88,92.8,70.04,227;1;0;0,time,30,-1,2,30,0,9.44,false,false,english,none,normal,false,false,false,,1661430442000
6307625c5caa2272ab4b7ab2,,102,99.61,102,82.69,255;0;0;0,time,30,-1,2,30,0,3.86,false,false,english,none,normal,false,false,false,,1661428316000
6307613d5caa2272ab4b7320,,87.97,96.12,87.97,71.68,220;0;0;0,time,30,-1,1,30.01,0,7.47,false,false,english,none,normal,false,false,false,,1661428029000
630760295caa2272ab475c08,,89.2,94.17,89.6,75.63,223;1;0;0,time,30,-1,1,30,0,2.14,false,false,english,none,normal,false,false,false,,1661427753000
62ed6afd214dc216c8eac97d,,83.6,93.22,92.8,74.85,209;5;3;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1659726589000
62e83963303adee4626207f3,,74.8,93.14,77.2,70.01,187;3;1;0,time,30,-1,4,30,0,35.51,false,false,english,none,normal,false,false,false,,1659386211000
62e838f1303adee46262059a,,94.37,96.83,97.97,78.35,236;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1659386097000
62e58c94303adee4625cea16,,82,93.89,89.6,59.93,205;7;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1659210899000
62d1baf482f20353163fb8e8,,101.97,98.86,105.16,82.3,255;1;0;0,time,30,-1,1,30.01,0,1.56,false,false,english,none,normal,false,false,false,,1657912052000
62d15fb382f2035316da9595,,90.4,96.64,94.4,79.43,226;3;1;1,time,30,-1,4,30,0,12.14,false,false,english,none,normal,false,false,false,,1657888691000
62d15f7782f2035316da945e,,69.6,90.78,85.2,58.15,174;7;5;0,time,30,-1,2,30,0,9.91,false,false,english,none,normal,false,false,false,,1657888631000
62d0548082f2035316b48e18,,95.2,97.6,98,81.58,238;1;0;0,time,30,-1,2,30,0,19.08,false,false,english,none,normal,false,false,false,,1657820288000
62d0543082f2035316b48c56,,99.6,94.76,104.4,81.8,249;6;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1657820208000
62c88a0f7934d3358aabfafe,,89.6,95.04,96.4,69.65,224;8;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1657309711000
62c1a3d17934d3358a28e930,,82.77,90.79,93.57,75.22,207;10;3;1,time,30,-1,4,30.01,0,37.78,false,false,english,none,normal,false,false,false,,1656857553000
62bdec0b0565048c347b43ca,,89.6,94.44,100,78.57,224;7;1;1,time,30,-1,1,30,0,3.12,false,false,english,none,normal,false,false,false,,1656613899000
62b194508cadd91a7dfcfe1a,,88.37,98.22,88.37,81.22,221;0;0;0,time,30,-1,1,30.01,0,0.17,false,false,english,none,normal,false,false,false,,1655805008000
62b194298cadd91a7dfcfd64,,86,91.5,96.8,72.36,215;10;1;1,time,30,-1,1,30,0,12.12,false,false,english,none,normal,false,false,false,,1655804969000
62b05fec21b899eba3acf2bb,,90.8,97.07,94.8,80.16,227;3;0;1,time,30,-1,5,30,0,20.59,false,false,english,none,normal,false,false,false,,1655726060000
62acbb8521b899eba3be8526,,90.8,96.27,94.8,75.42,227;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1655487365000
62ac522c21b899eba34c3788,,87.57,93.98,97.97,70.8,219;6;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1655460396000
62ac520621b899eba34c36bf,,28.76,93.1,34.35,48.71,72;2;1;0,time,30,-1,0,30.04,2,0,false,false,english,none,normal,false,false,false,,1655460358000
62ac357621b899eba32dde8e,,91.51,93.44,102.3,74.89,229;9;1;1,time,30,-1,0,30.03,0,0,false,false,english,none,normal,false,false,false,,1655453046000
62a3066f670d484edeaaca96,,86.77,97.77,87.97,71.54,217;1;0;0,time,30,-1,4,30.01,0,29.86,false,false,english,none,normal,false,false,false,,1654851183000
62a30625670d484edeaac951,,79.97,92.86,87.97,71.75,200;7;2;1,time,30,-1,1,30.01,0,2.32,false,false,english,none,normal,false,false,false,,1654851109000
62a305f2670d484edeaac85c,,95.44,95.69,100.63,79.45,239;5;1;1,time,30,-1,0,30.05,0,0,false,false,english,none,normal,false,false,false,,1654851058000
629e3d5f19a21b448471afd1,true,107.2,98.55,109.2,83.56,268;1;0;0,time,30,-1,2,30,0,3.56,false,false,english,none,normal,false,false,false,,1654537567000
629e3cc719a21b44846e0099,,83.2,94.81,92.4,72.94,208;7;1;1,time,30,-1,2,30,0,22.06,false,false,english,none,normal,false,false,false,,1654537415000
6285fbadf90d84081a34f335,,84.8,98.15,84.8,78.36,212;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1652947885000
6285fb8bf90d84081a34f276,,86.8,95.34,92.4,74.21,217;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1652947851000
62811cec94eda9c2c5650cb0,,91.2,93.41,102.8,74.95,228;10;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1652628716000
62774d7c6d6f0bfb31a87025,,99.2,99.21,100.8,81.4,248;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1651985788000
62774d5a6d6f0bfb31a86f6d,,95.2,96.81,98.4,80.12,238;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1651985754000
6272ae84cd2dd5da2346f6c2,,100.8,97.35,104.8,80.23,252;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1651682948000
6272489dcd2dd5da2340fdfb,,94.37,99.16,94.37,77.67,236;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1651656861000
6272487ecd2dd5da2340fd58,,87.2,89.11,102.8,79.85,218;16;4;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1651656830000
626e9eb1cd2dd5da23e4a52c,,93.6,96.02,99.6,75.8,234;4;1;0,time,30,-1,3,30,0,6.71,false,false,english,none,normal,false,false,false,,1651416753000
626a2ed3a302669ecd1140e8,,87.57,99.1,87.57,77.98,219;0;0;0,time,30,-1,2,30.01,0,23.68,false,false,english,none,normal,false,false,false,,1651125971000
626a2e99a302669ecd113f9c,,89.2,95.88,96.8,75.44,223;4;2;0,time,30,-1,1,30,0,10.85,false,false,english,none,normal,false,false,false,,1651125913000
62662df9a302669ecdf39fbc,,97.6,97.67,102,79.29,244;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1650863609000
62662dbba302669ecdf39e44,,101.2,97.37,105.2,78.65,253;2;0;1,time,30,-1,1,30,0,0.49,false,false,english,none,normal,false,false,false,,1650863547000
626403373b23f17a320a7adb,,95.17,96.39,97.17,78.19,238;2;0;0,time,30,-1,1,30.01,0,25.03,false,false,english,none,normal,false,false,false,,1650721591000
626402ef3b23f17a320a7900,,92.4,90.8,101.6,73.77,231;15;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1650721519000
626022a53b23f17a32553c04,,98.4,99.6,98.4,82.91,246;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1650467493000
626022793b23f17a32553a2b,,96.8,96.51,101.6,74.77,242;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1650467449000
626021d83b23f17a32553356,true,102.8,98.49,105.6,74.67,257;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1650467288000
6258601b523acc373069a4c2,,87.6,93.09,97.2,72.84,219;10;1;1,time,30,-1,1,30,0,0.69,false,false,english,none,normal,false,false,false,,1649958939000
6241f9a987747af8c8bbcab3,,92,94.14,101.6,82.43,230;8;2;0,time,30,-1,1,30,0,6.42,false,false,english,none,normal,false,false,false,,1648490920000
6241f7b087747af8c8b7dd29,,91.6,97.46,94,81.8,229;3;1;0,time,30,-1,2,30,0,5.18,false,false,english,none,normal,false,false,false,,1648490416000
623d4f407f3717dcd758b039,,84.8,96.12,91.6,75.94,212;3;0;1,time,30,-1,1,30,0,11.15,false,false,english,none,normal,false,false,false,,1648185152000
622c725e9571fc7ad5aa5ebe,,88.77,96.69,96.37,81.91,222;4;0;0,time,30,-1,2,30.01,0,3.56,false,false,english,none,normal,false,false,false,,1647080030000
622c72279571fc7ad5aa5d94,,84.37,98.63,87.57,68.94,211;2;0;0,time,30,-1,3,30.01,0,22.83,false,false,english,none,normal,false,false,false,,1647079976000
6220dc0264b2b0ab889777d6,,85.97,93.78,94.77,77.16,215;7;0;0,time,30,-1,1,30.01,0,0.11,false,false,english,none,normal,false,false,false,,1646320642000
620408943bbcef0b65b45209,,93.57,97.19,98.37,76.28,234;2;0;0,time,30,-1,1,30.01,0,1.56,false,false,english,none,normal,false,false,false,,1644431509000
61fc1ab0e85d7cd30c515bf8,,81.97,94.5,85.17,77.55,205;5;1;0,time,30,-1,5,30.01,0,39.24,false,false,english,none,normal,false,false,false,,1643911857000
61fc1a5fe85d7cd30c4a218e,,73.98,89.59,86.77,73.2,185;11;4;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1643911775000
61fc1a3fe85d7cd30c4a204c,,75.17,92.34,88.77,75.93,188;10;2;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1643911744000
61fc1a19e85d7cd30c4a1ecf,,92.37,97.89,94.37,75.47,231;3;0;0,time,30,-1,10,30.01,0,41.73,false,false,english,none,normal,false,false,false,,1643911706000
61fc19b3e85d7cd30c4a1b25,,84.37,98.6,84.37,76.9,211;0;0;0,time,30,-1,4,30.01,0,28.17,false,false,english,none,normal,false,false,false,,1643911604000
61db455a9bbee2ac3818d9b3,,82.77,95.43,86.77,75.97,207;6;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1641760091000
61db45309bbee2ac3818d8d4,,82.37,100,82.37,75.71,206;0;0;0,time,30,-1,3,30.01,0,37.35,false,false,english,none,normal,false,false,false,,1641760048000
61db44aa9bbee2ac3818d62a,,76.39,96.48,77.39,73.18,382;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1641759915000
61d2ab3ff96fe9da10b03f83,true,85.19,95.12,93.78,77.71,426;12;2;2,time,60,-1,1,60.01,0,11.17,false,false,english,none,normal,false,false,false,,1641196352000
61d2aac6f96fe9da10b03ce1,,86.8,97.76,89.2,85.81,217;3;1;0,time,30,-1,1,30,0,2.57,false,false,english,none,normal,false,false,false,,1641196231000
61d2aa9ef96fe9da10b03bfe,,79.17,95.31,83.17,70.83,198;4;0;0,time,30,-1,2,30.01,0,11.31,false,false,english,none,normal,false,false,false,,1641196191000
61d2aa6cf96fe9da10a9a058,,95.57,94.94,102.77,82.25,239;9;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1641196140000
61954e6ee4e756ea4c89c345,,81.97,98.09,81.97,75.28,205;0;0;0,time,30,-1,1,30.01,0,6.84,false,false,english,none,normal,false,false,false,,1637174895000
61954e46e4e756ea4c89c16d,,76.37,91.04,82.37,72.92,191;9;1;1,time,30,-1,11,30.01,0,33.23,false,false,english,none,normal,false,false,false,,1637174855000
61954dd7e4e756ea4c89bc5d,,73.58,90.35,89.57,68.94,184;11;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1637174744000
61954d68e4e756ea4c840ab5,,85.57,91.1,85.57,72.45,214;0;0;0,time,30,-1,1,30.01,0,1.47,false,false,english,none,normal,false,false,false,,1637174633000
618ceb87605e2b8a3075f268,,96.37,94.14,96.37,78.07,241;0;0;0,time,30,-1,1,30.01,0,16.41,false,false,english,none,normal,false,false,false,,1636625288000
618a8e86605e2b8a30589185,,93.57,93.6,93.57,78.41,234;0;0;0,time,30,-1,2,30.01,0,5.59,false,false,english,none,normal,false,false,false,,1636470407000
618a8dda605e2b8a30531860,,91.57,95.22,99.17,78.29,229;3;3;0,time,30,-1,5,30.01,0,22.09,false,false,english,none,normal,false,false,false,,1636470234000
618a8d43605e2b8a305311df,,87.57,97.35,87.57,73.73,219;0;0;0,time,30,-1,4,30.01,0,19.12,false,false,english,none,normal,false,false,false,,1636470083000
618a8d09605e2b8a30530f57,,86.4,96.92,89.6,79.05,216;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1636470026000
618a8cea605e2b8a30530e14,,80.35,98.54,80.35,77.3,201;0;0;0,time,30,-1,6,30.02,0,17.67,false,false,english,none,normal,false,false,false,,1636469994000
618a8c53605e2b8a304d9573,,95.17,99.58,95.17,80.97,238;0;0;0,time,30,-1,4,30.01,0,42.64,false,false,english,none,normal,false,false,false,,1636469844000
618a8bea605e2b8a304d90cc,,79.17,96.15,80.77,79.29,198;2;0;0,time,30,-1,3,30.01,0,26.33,false,false,english,none,normal,false,false,false,,1636469738000
618a8bac605e2b8a30481c20,,80,92.63,83.2,68.95,200;4;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1636469676000
618a8736605e2b8a303793a2,,75.97,88.89,85.57,61.72,190;11;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1636468534000
615d2fdb2980d6880793a1f7,true,101.17,99.22,102.77,88.45,253;1;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1633497052000
615d2f9d2980d6880793a089,,86.37,96.1,89.97,79.56,216;2;0;0,time,30,-1,1,30.01,0,5.87,false,false,english,none,normal,false,false,false,,1633496990000
615d2f012980d688078ecdeb,true,82.59,93.65,89.99,76.14,413;14;2;0,time,60,-1,8,60.01,0,49.95,false,false,english,none,normal,false,false,false,,1633496834000
615d2e122980d6880789f943,,73.19,90.99,84.79,76.26,366;18;3;0,time,60,-1,3,60.01,0,13.35,false,false,english,none,normal,false,false,false,,1633496594000
615d2dba2980d6880789f70f,,76.8,95.33,84.8,78.36,192;4;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1633496507000
615d2d952980d6880789f624,,89.97,97.87,93.17,74.66,225;1;0;1,time,30,-1,1,30.01,0,0.19,false,false,english,none,normal,false,false,false,,1633496469000
615d2ce32980d68807852367,,90.37,95.63,100.77,79.94,226;5;2;1,time,30,-1,1,30.01,0,1.92,false,false,english,none,normal,false,false,false,,1633496292000
61388df063af14f65e054109,,91.57,94.4,98.77,79.6,229;6;1;2,time,30,-1,7,30.01,0,31.32,false,false,english,none,normal,false,false,false,,1631096305000
61141310f039809de10a3b71,true,77.79,92.65,89.39,75.06,389;19,time,60,-1,13,60.00559999996424,0,69.11,false,false,english,none,normal,false,false,false,,1628524077047
61141310f039809de10a3b72,,85.98,94.02,92.78,82.99,215;8,time,30,-1,0,30.007900000035765,0,0,false,false,english,none,normal,false,false,false,,1628523831044
61141310f039809de10a3b73,,83.18,96.48,90.78,79.9,208;5,time,30,-1,12,30.00680000001192,0,84.1,false,false,english,none,normal,false,false,false,,1628523799123
61141310f039809de10a3b74,,91.18,93.63,99.98,81.11,228;10,time,30,-1,0,30.006300000011922,0,0,false,false,english,none,normal,false,false,false,,1628523613841
61141310f039809de10a3b75,,95.99,98.37,98.39,88.05,240;2,time,30,-1,6,30.004199999988078,0,42.11,false,false,english,none,normal,false,false,false,,1628485196065
61141310f039809de10a3b76,,96.38,100,96.38,85.1,241;0,time,30,-1,1,30.006599999964237,0,0.76,false,false,english,none,normal,false,false,false,,1628484551329
61141310f039809de10a3b77,,85.58,91.21,92.38,76.08,214;9,time,30,-1,1,30.00629999998212,0,5.09,false,false,english,none,normal,false,false,false,,1627817874972
61141310f039809de10a3b78,,87.17,90.94,98.77,77.85,218;9,time,30,-1,1,30.008700000017882,0,0.07,false,false,english,none,normal,false,false,false,,1627817831645
61141310f039809de10a3b79,,74.39,91.59,88.38,81.31,186;5,time,30,-1,3,30.005400000002236,0,7.22,false,false,english,none,normal,false,false,false,,1627453770856
61141310f039809de10a3b7a,,84.38,94.81,89.98,77.47,211;3,time,30,-1,3,30.006400000002234,0,8.71,false,false,english,none,normal,false,false,false,,1627453714876
61141310f039809de10a3b7b,,86.79,98.24,90.38,78.5,217;2,time,30,-1,6,30.005099999997764,0,42.23,false,false,english,none,normal,false,false,false,,1627453649171
61141310f039809de10a3b7c,,79.98,94.12,87.58,75.85,200;7,time,30,-1,1,30.006400000000372,0,0.83,false,false,english,none,normal,false,false,false,,1627389157626
61141310f039809de10a3b7d,,86.38,92.92,95.18,78.35,216;11,time,30,-1,0,30.0065,0,0,false,false,english,none,normal,false,false,false,,1627389123210
61141310f039809de10a3b7e,,77.18,94.23,82.38,71.9,193;8,time,30,-1,2,30.00779999999702,0,13.08,false,false,english,none,normal,false,false,false,,1627206311315
61141310f039809de10a3b7f,,87.18,94.72,97.98,84.77,218;7,time,30,-1,0,30.00680000001192,0,0,false,false,english,none,normal,false,false,false,,1627206259426
61141310f039809de10a3b80,,79.18,93.46,84.38,82.74,198;7,time,30,-1,2,30.00679999999702,0,7.71,false,false,english,none,normal,false,false,false,,1627191100643
61141310f039809de10a3b81,,73.99,91.12,83.58,78.06,185;10,time,30,-1,3,30.00560000000894,0,27.06,false,false,english,none,normal,false,false,false,,1627191042589
61141310f039809de10a3b82,,83.18,93.97,91.17,77.87,208;6,time,30,-1,8,30.009,0,11.85,false,false,english,none,normal,false,false,false,,1626963466447
61141310f039809de10a3b83,,89.98,94.58,93.98,80.1,225;4,time,30,-1,5,30.00789999999851,0,41.04,false,false,english,none,normal,false,false,false,,1626963399159
61141310f039809de10a3b84,,94.37,96.81,99.57,82.14,236;3,time,30,-1,9,30.008300000000744,0,57.51,false,false,english,none,normal,false,false,false,,1626963078816
61141310f039809de10a3b85,,85.58,96.44,86.78,72.95,214;2,time,30,-1,0,30.007800000000746,0,0,false,false,english,none,normal,false,false,false,,1626962969849
61141310f039809de10a3b86,true,96.78,98.8,99.98,81.85,242;1,time,30,-1,3,30.00610000000149,0,23.46,false,false,english,none,normal,false,false,false,,1626948088217
61141310f039809de10a3b87,,84.38,95.93,85.98,75.85,211;2,time,30,-1,0,30.0055,0,0,false,false,english,none,normal,false,false,false,,1626948020981
